density	velocity	pressure	total_energy	thermal_energy	kinetic_energy	mach	position	e
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5800000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5808333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5816666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5825	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5833333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5841666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5850000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5858333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5866666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5875	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5883333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5891666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5900000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5908333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5916666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5925	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5933333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5941666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5950000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5958333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5966666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5975	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5983333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5991666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6008333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6016666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6025	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6033333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6041666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6050000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6058333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6066666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6075	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6083333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6091666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6100000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6108333333333333	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6116666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6125	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6133333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6141666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6150000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6158333333333333	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6166666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6175	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6183333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6191666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6200000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6208333333333333	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6216666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6225	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6233333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6241666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6250000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6258333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6266666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6275000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6283333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6291666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6308333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6316666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6325000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6333333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6341666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.635	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6358333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6366666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6375000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6383333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6391666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6408333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6416666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6425000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6433333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6441666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.645	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6458333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6466666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6475000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6483333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6491666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6508333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6516666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6525000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6533333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6541666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.655	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6558333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6566666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6575000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6583333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6591666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6608333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6616666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6625000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6633333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6641666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.665	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6658333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6675000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6683333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6691666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6708333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6716666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6725000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6733333333333335	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6741666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.675	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6758333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6766666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6775000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6783333333333333	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6791666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6808333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6816666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6825000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6833333333333333	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6841666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.685	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6858333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6866666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6875000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6883333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6891666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6900000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6908333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6916666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6925000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6933333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6941666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6950000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6958333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6966666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6975	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6983333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6991666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7000000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7008333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7016666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7025	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7033333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7041666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7050000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7058333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7066666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7075	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7083333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7091666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7100000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7108333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7116666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7125	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7133333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7141666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7150000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7158333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7166666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7175	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7183333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7191666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7200000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7208333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7216666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7225	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7233333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7241666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7250000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7258333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7266666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7275	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7283333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7291666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7300000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7308333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7316666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7325	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7333333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7341666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7350000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7358333333333335	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7366666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7375	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7383333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7391666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7400000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7408333333333335	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7416666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7425	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7433333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7441666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7450000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7458333333333333	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7466666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7475	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7483333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7491666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7500000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7508333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7516666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7525000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7533333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7541666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7550000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7558333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7566666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7575000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7583333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7591666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7600000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7608333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7616666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7625000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7633333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7641666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.765	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7658333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7666666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7675000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7683333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7691666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7708333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7716666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7725000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7733333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7741666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.775	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7758333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7766666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7775000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7783333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7791666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7808333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7816666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7825000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7833333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7841666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.785	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7858333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7866666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7875000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7883333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7891666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7908333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7916666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7925000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7933333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7941666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.795	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7958333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7966666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7975000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7983333333333335	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7991666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8008333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8016666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8025000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8033333333333335	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8041666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.805	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8058333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8066666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8075000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8083333333333335	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8091666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8108333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8116666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8125000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8133333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8141666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8150000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8158333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8166666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8175000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8183333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8191666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8200000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8208333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8216666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8225000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8233333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8241666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8250000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8258333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8266666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8275000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8283333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8291666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8300000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8308333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8316666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8325	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8341666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8350000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8358333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8366666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8375	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8383333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8391666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8400000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8408333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8416666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8425	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8433333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8441666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8450000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8458333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8466666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8475	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8483333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8491666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8500000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8508333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8516666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8525	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8533333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8541666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8550000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8558333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8566666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8575	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8583333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8591666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8600000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8608333333333335	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8616666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8625	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8633333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8641666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8650000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8658333333333335	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8666666666666667	0.0
